userName,review,at,score,app_name,sentiment_label,sentiment_score
Sukarno,Udah oke sih cuma jangan pakai pulsa terus dong kalo mau login ulang masa iya harus SMS gitu terus baru bisa login,2025-07-26 01:26:05,1,BCA Mobile,negative,0.8978295922279358
Narno Kriwil,sangat membantu sekali terimakasi BCAmobile,2025-07-26 01:00:18,5,BCA Mobile,positive,0.9987058639526367
Widia,"Susah mau aktifkan nya.. setiap di coba gagal.. silakan coba lgi besok 🤔 hari ini sudah di coba lgi, tapi masih gagal untuk verifikasi data dan wajah.. monoh di perbaiki 🙏🏻",2025-07-26 00:29:35,2,BCA Mobile,negative,0.9963786005973816
Wandi Setiawan,sangat membantu dan trasaksi lebih cepat,2025-07-26 00:18:37,5,BCA Mobile,positive,0.9987775683403015
Mas briannih Kan,"jangan pakai BCA, saat ada masalah mereka tidak profesional.",2025-07-26 00:16:39,1,BCA Mobile,negative,0.9981732368469238
Untung Saputra,pelayanannya memuaskan,2025-07-25 23:53:05,4,BCA Mobile,positive,0.9987378716468811
Arif Wibowo,eror gk bisa masuk. ketik kode akses cuma bisa 6digit. padahal sebelumnya saya pkae 9 digit,2025-07-25 23:34:04,2,BCA Mobile,negative,0.8458071351051331
DJ FAMILY,"terlalu susak untuk masuk, aku ganti hp dan ingin masuk/ login mbca, sudah kesedot pulsa sampe 100 RB jawabannya tetap ulangi lagi , ulang aja gitu terus sampai habis dana saya! ditanya di app HALO BCA juga jawabnya ga nyambung",2025-07-25 23:30:26,1,BCA Mobile,negative,0.9984918832778931
abdul rohman sidiq,gud,2025-07-25 22:42:20,5,BCA Mobile,negative,0.9766508936882019
Adi Nugraha,terima kasih dengan adanya fitur BCA mobile transaksi jadi lebih mudah,2025-07-25 20:26:43,5,BCA Mobile,positive,0.9958637952804565
Unah Elma,gajelas otp ga dikirim,2025-07-25 20:12:50,1,BCA Mobile,negative,0.999170184135437
Raka Alamsyah,lampu kadang suka merah aja padahal sinyal.bavus,2025-07-25 19:35:36,3,BCA Mobile,negative,0.9964805245399475
amel lia,sangat bagus,2025-07-25 19:18:46,5,BCA Mobile,positive,0.9943695664405823
Adhit Guntur,sangat membantu,2025-07-25 16:57:43,5,BCA Mobile,positive,0.9959172606468201
Abi Hasan,Makin memudahkan bertransaksi. tapi kenapa ya sekarang kok di bagian qris susah padahal sinyal hijau mohon solusinya,2025-07-25 16:51:35,5,BCA Mobile,negative,0.9458941221237183
Dadang Jayadi,oke baik baik saja,2025-07-25 15:15:02,5,BCA Mobile,negative,0.7762590050697327
TATA Crespo,mantap,2025-07-25 14:58:22,5,BCA Mobile,positive,0.9991832375526428
Saiful Hakim,kenapa sekarang minta updete terus.. baru 6 bulan udh 3 kali.. dulu 1thn cuma 2 kali.,2025-07-25 13:27:10,3,BCA Mobile,negative,0.9980307221412659
hendri prasetia,"saya ganti hp tapi saat ingin log in sulit sekali dapat kode OTP , udah di coba berkali"" kirim ulang kode OTP tetap tidak ada kode otp nya , saya sudah beli pulsa tetap tidak ada kode nya ribet banget dah pake kode otp sms",2025-07-25 13:22:33,5,BCA Mobile,negative,0.9974219799041748
Kasroh Stiawan,terimakasih bnk BCA sangat membantu saya,2025-07-25 12:53:49,5,BCA Mobile,positive,0.9979898929595947
Yanto Supriyanto,YA ALLAH SEMOGA ATM BCA ADA YANG DITEMPATKAN DEKAT PASAR DAWE KUDUS JAWA' TENGAH ♥️👍🙏🙏🙏,2025-07-25 12:22:36,5,BCA Mobile,positive,0.945337176322937
Mat Jadi,ok,2025-07-25 11:55:02,5,BCA Mobile,negative,0.998392641544342
Endah novianti,"aplikasi apa apa harus ke bank ,nyedot pulsa Uda kek 💩",2025-07-25 11:39:36,1,BCA Mobile,neutral,0.9959035515785217
Cindy Alwie,baik,2025-07-25 09:31:59,5,BCA Mobile,positive,0.9978936314582825
Asep Saepuloh,"kenapa setiap mau transfer, selalu tidak bisa selalu muncul notif close aplikasi",2025-07-25 09:29:45,3,BCA Mobile,negative,0.9308587908744812
Febrianz,"admin tolong dong banyak bgt yg telpon spam mengatasnamakan BCA di blok,ini penipuan loh kenapa data kita bisa mereka tau??",2025-07-25 09:09:24,1,BCA Mobile,negative,0.9987986087799072
Ahmad Ajumyati,"trllu ribet dan kurang memuaskan ktika daftar mobail bca, meski wajah dan identitas nasabah udah jelas pun tetep sulit cuma ktp baret doang ko di prsulit",2025-07-25 08:31:07,1,BCA Mobile,negative,0.9971535205841064
Ir. Moch Taofik,"ATM nya banyak,saldo bisa sampai habis.hehe",2025-07-25 07:50:00,5,BCA Mobile,positive,0.937577486038208
Hadi Item,keren deh,2025-07-25 06:20:07,5,BCA Mobile,positive,0.9987982511520386
Benjamin,"tak tertandingkan pelayanan terhadap nasabanya,menuju ke depan yg lbh mantap bca, semoga jaya terus..",2025-07-25 06:11:38,5,BCA Mobile,positive,0.9905087947845459
ating jaelani,aduh gmana ini,2025-07-25 05:52:18,1,BCA Mobile,negative,0.9979283809661865
Sulas Tri,selalu mempermudah segala kebutuhan customer,2025-07-25 05:11:10,5,BCA Mobile,positive,0.9985365867614746
MuhFarid Asbandi,bodoh banyak bug,2025-07-25 04:35:31,1,BCA Mobile,negative,0.9990344047546387
G RUMKOREM,trima kasih untuk layanan digital yg smart cepat,2025-07-25 04:03:05,4,BCA Mobile,positive,0.9976633787155151
derari razan,"baru kali ini kecewa, biasa cardless tarik tunai aman aja. ini sampai mesin atm harus memasukkan 2-3 kali nomer hape, sudah saya masukkan sampai ngetik pelan pelan alhasil gabisa transaksi karna kode transaksi sudah dipakai berkali kali! jadi 2x kerja, posisi hape saya tinggal karna lobet jadi hape ga saya bawa namun kode saya catat. saya bolak balik bisa 3x dan sama aja, NGEREPOTIN! terima kasih sudah membuang waktu saya yang sebenernya bisa saya luangkan untuk keluarga. fu.",2025-07-25 03:39:16,1,BCA Mobile,negative,0.998195230960846
Singgih Singgih,buka aplikasi kok ngk bisa,2025-07-25 02:43:31,5,BCA Mobile,positive,0.5637698769569397
Miya Amalya,makin payah layanannya. kacau,2025-07-25 02:42:05,1,BCA Mobile,negative,0.9995549321174622
Ali Much,"makin payah aja layanannya, sering eror dan ganguan",2025-07-25 02:31:50,1,BCA Mobile,negative,0.9992425441741943
ado spokat,bagus,2025-07-25 02:04:44,5,BCA Mobile,positive,0.9980973601341248
BASANU 9 TV,"andaikan verifikasi bisa lebih dimudahkan, saya akan sangat senang dengan apl ini.. by nomer hp dan email pun masih belum bisa terverifikasi.. satu kata menyusahkan.",2025-07-25 02:04:28,1,BCA Mobile,negative,0.9979029893875122
Silvia Titani,Makin kesini makin gajelas ni apk dah 4× harus login ulang padahal ga ganti hp emang busuk,2025-07-25 01:38:36,1,BCA Mobile,negative,0.9986862540245056
Gede Wirawan,sungat membantu,2025-07-25 01:17:54,5,BCA Mobile,positive,0.6222941279411316
Najwa Ardi,Sangat membantu aQ suka dengan apk BCA mobile ini lancar selalu............,2025-07-25 00:54:57,5,BCA Mobile,positive,0.9989351630210876
Retno Aanisa,"Sip, yang terbaik 👍",2025-07-24 23:44:49,5,BCA Mobile,positive,0.9920145273208618
Yuscaleffendy Effendy,oke,2025-07-24 22:29:53,5,BCA Mobile,positive,0.7234290838241577
Warsito 123,bagus sekali sangat membantu,2025-07-24 22:07:04,5,BCA Mobile,positive,0.9563120007514954
Abdul Mujib,sangat mendukung,2025-07-24 20:01:12,5,BCA Mobile,positive,0.9968076944351196
Budi Prasetiyo,bagus,2025-07-24 18:29:08,5,BCA Mobile,positive,0.9980973601341248
Asep Aliman,bagus sekali,2025-07-24 15:48:51,5,BCA Mobile,positive,0.9978912472724915
Yogi Firman,sangat baik di gunakan,2025-07-24 13:59:45,5,BCA Mobile,positive,0.9944661259651184
Amelia,"sangat puas menggunakan aplikasi BCA mobile, karna semakin mudah melakukan transaksi",2025-07-24 13:58:29,4,BCA Mobile,positive,0.9982249140739441
cichi shu,"sangat mudah di gunakan, dan aman",2025-07-24 12:55:45,5,BCA Mobile,positive,0.9935797452926636
Nur Jannah,transaksi jadi mudah dan lebih cepat,2025-07-24 12:27:16,5,BCA Mobile,positive,0.988520622253418
Fajar Ansory,bagus,2025-07-24 12:17:21,5,BCA Mobile,positive,0.9980973601341248
patah hati,teansaksi gagal bosku tapi saldo terpotong apakah akan di kembalikan saldonya,2025-07-24 11:58:16,3,BCA Mobile,neutral,0.9876027703285217
cuy wakacuy.,mahal amat kocak sms ngambil Rp1620,2025-07-24 10:35:24,1,BCA Mobile,negative,0.9859565496444702
parma maulana,kode OTP ga terkirim,2025-07-24 10:26:53,1,BCA Mobile,negative,0.9987784028053284
Febi Harahap,bagus,2025-07-24 10:12:15,5,BCA Mobile,positive,0.9980973601341248
EKO Yudianto,bagus,2025-07-24 09:56:14,5,BCA Mobile,positive,0.9980973601341248
Yusuf A. Prihantoro,"BCA mobile tetaplah tampil minimalist ya, suka banget 🔥🔥🔥 Gak usah rame² fiturnya, old money gak butuh itu wkwkwk",2025-07-24 09:05:31,5,BCA Mobile,positive,0.9626782536506653
Zahra Kirana,pantasannnnnnnnn aku buat aktivasi pulsa abis rupanya emang banyak orang ngeluh untuk buka rekening aja susahh aplikasi ga jelasssss,2025-07-24 09:05:04,1,BCA Mobile,negative,0.9994284510612488
Olly Youlaku,Pembaharuan terus.,2025-07-24 08:54:46,5,BCA Mobile,positive,0.8277902007102966
Thomas Ross,perlu banget ya tanda tangan di kertas😹,2025-07-24 08:48:59,1,BCA Mobile,neutral,0.9025814533233643
Azizen Acst Èxs,"bintangnya segini dulu deh. soalnya tampilan nya agak aneh gak kayak bank² lain ketika login langsung aja password atau pin atau pake fingerprint. gak banyak pilihan bca Mobile lah, klik BCA, info BCA. harusnya itumah adanya didalam setelah login 😐.",2025-07-24 07:50:16,4,BCA Mobile,negative,0.9953224062919617
MR. J3K,haloooo habis reset hp mau verivikasi muka susah sekaliiii...jadi bikin kesel...,2025-07-24 07:49:16,1,BCA Mobile,negative,0.9983117580413818
Aris Maulana,aplikasi inih tidak sesuai dengan apah yang kita harapan malah bikin jadi pusing untuk kita semua.aplikasi nya tidak sesuai malah bikin hp eror inih pelajaran buat kalian ketika mendwonload aplikasi itu harus berhati² lagi terima kasih untuk semuanya yang sudah memahami,2025-07-24 07:27:54,2,BCA Mobile,negative,0.9978556036949158
Bos idan,👍👍🙂,2025-07-24 06:22:37,5,BCA Mobile,positive,0.9991016387939453
Ikhsan (Ayah Aal),sangat membantu,2025-07-24 05:07:13,5,BCA Mobile,positive,0.9959172606468201
ari djindar maruf,mantap,2025-07-24 03:56:41,5,BCA Mobile,positive,0.9991832375526428
Boedy Santoso,mantab..,2025-07-24 03:51:44,5,BCA Mobile,positive,0.9984286427497864
Media Astuti,terbaik,2025-07-24 03:33:41,5,BCA Mobile,positive,0.9972357153892517
Siti Mariyam,transaksi pembayaran apa saja menjadi lebih mudah,2025-07-24 03:21:17,5,BCA Mobile,positive,0.9420282244682312
Febri anto,ini apk gajls bnget!! karna SIM card ketuker langsung disuruh Regis ulang?!,2025-07-24 02:45:40,1,BCA Mobile,negative,0.9912090301513672
Ginanjar Abdilah,bagus mantap,2025-07-24 02:36:30,5,BCA Mobile,positive,0.9991169571876526
Pramajaya M W,ok,2025-07-24 02:34:40,5,BCA Mobile,negative,0.998392641544342
Roni Plastik,BCA yg terbaik gampang transaksi,2025-07-24 02:06:16,5,BCA Mobile,positive,0.9985382556915283
Aditya Nugraha permana,ok,2025-07-24 02:03:09,5,BCA Mobile,negative,0.998392641544342
Abidin Abidin,Oke aplikasi sip sekali,2025-07-24 01:59:23,5,BCA Mobile,negative,0.7753012776374817
Amar Shobirin,baik,2025-07-23 23:44:15,4,BCA Mobile,positive,0.9978936314582825
habibie ismail,memuaskan👍👍👍,2025-07-23 23:40:41,5,BCA Mobile,positive,0.9994072914123535
Novan Ady,sangat bagus,2025-07-23 17:58:50,5,BCA Mobile,positive,0.9943695664405823
nazwa Ayu,bagus,2025-07-23 17:35:53,5,BCA Mobile,positive,0.9980973601341248
Muh Anthoqo Hadi,"Tampilannya ribet, bagusan BRImo jauuuuh",2025-07-23 16:26:05,3,BCA Mobile,negative,0.9910722374916077
Rusni Suwandhi,"kenapa ya dalam sebln biaya adm saya ke potong 2x, bila di total sebesar 30rb? kenapa terjadi seperti ini lagi ya? wkt itu pernah waktu tahun lalu",2025-07-23 15:21:34,3,BCA Mobile,negative,0.9941461086273193
Adyanto Bin Daniel,sangat bagus digunakan,2025-07-23 13:57:30,5,BCA Mobile,positive,0.9988622665405273
Vandi asma jaya,gak boleh signal lemah sedikit pun .....,2025-07-23 13:09:05,4,BCA Mobile,negative,0.9297089576721191
Yosep Building,top,2025-07-23 13:05:36,5,BCA Mobile,positive,0.9786688089370728
rani Maelani,mudah buat appah2,2025-07-23 13:00:49,4,BCA Mobile,neutral,0.9605944156646729
Romy Royan,Bagus,2025-07-23 12:42:31,5,BCA Mobile,positive,0.9306374788284302
Fanestroy 08,sangat membantu,2025-07-23 12:25:37,5,BCA Mobile,positive,0.9959172606468201
"GEGERUDDIN, S.Pd., Gr",mudah di gunakan dan jangkauan Luas,2025-07-23 12:15:03,5,BCA Mobile,positive,0.9734670519828796
Indra Kusumah,mantap,2025-07-23 11:33:37,5,BCA Mobile,positive,0.9991832375526428
Oto Suroto,okey,2025-07-23 11:31:38,5,BCA Mobile,negative,0.9889553189277649
Rommy Tanjaya,Sdh mantap tapi sayang untuk klik BCA sdh tdk support dark mode,2025-07-23 11:30:02,3,BCA Mobile,negative,0.9795247912406921
Teguh Cahyadi,mohon diperbaiki min sangat menggangu gagal sinyal jadi keluar hari verifikasi ulang terus aduh,2025-07-23 10:14:14,3,BCA Mobile,negative,0.998134970664978
Muhammad Syauki,oke,2025-07-23 10:12:19,5,BCA Mobile,positive,0.7234290838241577
Zannmalikk,"setiap mau daftar yg layanin cewe selalu ribet dan kurang puas, jadi mnding pindah aja ke bank lain",2025-07-23 10:11:46,1,BCA Mobile,negative,0.9989381432533264
Arsyila Nada,TDK ada pinjaman nya(,2025-07-23 10:08:22,1,BCA Mobile,neutral,0.9802230596542358
Ilham mahardika,Gampang untuk transaksi,2025-07-23 10:01:44,5,BCA Mobile,positive,0.800516664981842
Muhammad Khahfi,ok,2025-07-23 09:57:17,4,BCA Mobile,negative,0.998392641544342
Ridhwan Ginanjar,ok good,2025-07-23 09:30:37,5,BCA Mobile,positive,0.9183740615844727
Chika Mustika,cukup bagus,2025-07-23 08:45:55,5,BCA Mobile,positive,0.998683750629425
Roob New,bagus,2025-07-23 07:23:55,5,BCA Mobile,positive,0.9980973601341248
Latef Official,orang Pertamina bilang.ngak usah byar pakai on clik klu transaksi. duit ny lambat masuk..cetak resi jadi lambat,2025-07-23 07:20:31,2,BCA Mobile,negative,0.9992584586143494
"Hilman T. Shiddiq, MM.",tiba2 qris g bisa dan sampai skrg masih tetap gbs digunakan. muter2 saja.,2025-07-23 07:13:03,2,BCA Mobile,negative,0.9975361824035645
ronika Simanjuntak,puas,2025-07-23 05:12:01,5,BCA Mobile,positive,0.9985185265541077
Anwar Rudin,sangat membantu...thanks bca mobile,2025-07-23 05:10:58,5,BCA Mobile,positive,0.997550904750824
Rendi agustama,"setelah di updatae, malah makin susah jaringan nya , pake paket data malah lampu merah terus, pake wifi baru bisa, malah sbelum update bca mobile yg bagus dan lancar, mohon di perbaiki ,terima kasih",2025-07-23 04:55:33,2,BCA Mobile,positive,0.9782534837722778
Ora Zato,mantap,2025-07-23 04:45:09,5,BCA Mobile,positive,0.9991832375526428
Endang Ahmad,ok,2025-07-23 04:42:34,5,BCA Mobile,negative,0.998392641544342
Lintang Aditya Satyagraha,"indikator terlalu lama, kurang menangkap signal padahal signal bagus",2025-07-23 03:57:30,1,BCA Mobile,negative,0.9976457953453064
Yudee Mely,kenapa klik bca saya ga bisa digunakan? slalu muncul situs ini tidak bisa dijangkau..mohon bantuannya,2025-07-23 03:47:44,4,BCA Mobile,neutral,0.8333669900894165
Darul Ulum,mantap aman bagus bagt mantep2 bgt2,2025-07-23 03:18:46,5,BCA Mobile,positive,0.9993069171905518
Dedesimatupang Simatupang,apk yg paling mudah untuk keuangan,2025-07-23 02:22:06,4,BCA Mobile,positive,0.9803223013877869
nikolaus nichi,baik,2025-07-23 02:10:13,5,BCA Mobile,positive,0.9978936314582825
Leni Indra,ok,2025-07-23 01:36:35,5,BCA Mobile,negative,0.998392641544342
Aris Tyan,bagus,2025-07-22 23:03:49,5,BCA Mobile,positive,0.9980973601341248
Septiyan Pratama,"BCA jelek banget fiturnya seri error""an kudu beberapa kali verifikasi terus rugi beli pulsa Mulu gua",2025-07-22 22:20:37,1,BCA Mobile,negative,0.9995212554931641
Aldi Fahrorozi,ok,2025-07-22 21:07:42,5,BCA Mobile,negative,0.998392641544342
Fahmi raras Ertanto,ini baik sekali,2025-07-22 20:47:34,5,BCA Mobile,negative,0.6016553640365601
Infinix User,I LIKE IT and I LOVE YOU,2025-07-22 19:07:05,5,BCA Mobile,positive,0.9942252039909363
Sugeng triyanto,"tolong di permudakan untuk login, karena saya login udh kirim sms trs di suruh msukin kode sms lgi ini gimn to jdi apa"" ngabisin pulsa bukan nya saya perhitungan , jdi mudahkan lah nasabah untuk login dipermudah",2025-07-22 18:28:36,1,BCA Mobile,neutral,0.8804823160171509
Bajil Bajil,ok,2025-07-22 17:00:49,5,BCA Mobile,negative,0.998392641544342
Hari Hadzar,"naleg anjing dicutting bagoooong Rp. 21.000,_ ADM BULANAN. Acong 🐷🐷. Teu bisa dirobah boss biaya adminna... MAHAL2 TEUING. Ngala duit dinasabah teh. 🐒 EVALUASI NU BALEG 🦮.",2025-07-22 16:31:49,1,BCA Mobile,negative,0.9958497285842896
Ibnu Syahid,"pembayaran qris sering gagal dan saldo di potong udah 3 kali gagal dan salfo di potong, dibank lain kalo gagal ya gagal gak dipotong, perbaiki nih qrisnya masa tulisan gagal di potong saldo orang, lapor ribetnya minta ampun sering sibuk,",2025-07-22 16:01:37,3,BCA Mobile,negative,0.9991901516914368
Nanda Channel,"mbca pnya saya sering bngt qris gk masuk tp saldo udh berkurang,mals bngt...",2025-07-22 15:51:01,2,BCA Mobile,negative,0.9777982234954834
FAI Ahmed,"dulu ada fitur hapus inbox dari riwayat tranfer , trus tidak ada , sempat ada lagi dengan maksimal 5 inbox d hapus dan pakai pin juga untuk hapusnya, tapi sekarang sudah tidak ada lagi fitur hapus inbox itu . kenapa ??",2025-07-22 15:44:11,5,BCA Mobile,negative,0.6147669553756714
Jonlenon Jon,Bagus,2025-07-22 15:19:34,5,BCA Mobile,positive,0.9306374788284302
Sableng Dungu,mantaaap,2025-07-22 15:18:20,5,BCA Mobile,positive,0.9766494035720825
King Syihab,Oke,2025-07-22 14:05:44,5,BCA Mobile,positive,0.9189246892929077
hafid nofiardi,Ok................👍👍👍,2025-07-22 13:53:35,5,BCA Mobile,positive,0.9979325532913208
Beth Effendy,"setiap transaksi selalu cepat, sangat memuaskan dan mempermudah. terima kasih BCA",2025-07-22 13:21:08,5,BCA Mobile,positive,0.9982032775878906
Warsi,kenapa kadang Qris eror. tidak masuk ke penerima padahal saldo sudah berkurang,2025-07-22 13:03:44,1,BCA Mobile,negative,0.9786747694015503
Rikka takanashi,"ini knp ya mau register, ngirim sms Verifikasi lama banget terkirim padahal ad banyak pulsa lho, gagal terus",2025-07-22 12:41:49,2,BCA Mobile,negative,0.9989728927612305
Ayu Ayuni,bagus sngat mmbantu,2025-07-22 12:18:24,5,BCA Mobile,positive,0.9978702068328857
Jehan Fadila Emha,"kenapa setiap verifikasi wajah gagal terus ya, bukannya mempermudah malah mempersulit, ya masa harus ke bank lagi buat urus m-banking",2025-07-22 12:05:40,1,BCA Mobile,negative,0.997982382774353
Jiwa Prasetya,kenapa ya habis bikin rekening baru yg 50.000 sekarang tinggal 5000,2025-07-22 11:19:37,4,BCA Mobile,negative,0.7919069528579712
Aldy Sayang,"qris nya ga bisa di buat transaksi, gmn ini min, apa ada kendala kah",2025-07-22 11:09:19,1,BCA Mobile,negative,0.7726271748542786
Aan Musyarofa,alhamdulillah mudah d gunakan 😊☺,2025-07-22 10:44:03,5,BCA Mobile,positive,0.9986649751663208
Ferdi Ansyah,bagus,2025-07-22 10:29:44,5,BCA Mobile,positive,0.9980973601341248
yuda dwipr,Good,2025-07-22 10:15:30,5,BCA Mobile,positive,0.9617224931716919
Rindu Madeena,copot kartu bentar aja lngsung ke logout,2025-07-22 10:08:48,1,BCA Mobile,neutral,0.6841467618942261
Muhaimin Mimin,pokok nya mantap,2025-07-22 09:35:29,5,BCA Mobile,positive,0.9983202815055847
watashi vicka,"aku beralih ke hp satunya untuk memggunakan software ini.tapi menu M-BCA gak bisa centrang keduanya.bisa cm satu ,sehingga tombol lanjut gak bisa di klik.gituuuuu terus..parah ..paraaaah.",2025-07-22 09:33:24,2,BCA Mobile,negative,0.9990636706352234
Ruli Elang1,Memudahkan banyak hal,2025-07-22 07:49:55,5,BCA Mobile,positive,0.9978920817375183
Wulan Sari,saya suka apliksi in hanya saja tidak ada notifikasi nya jadi saya tidak tau ad tf masuk atau pemberitaun yg baru,2025-07-22 07:42:58,3,BCA Mobile,negative,0.6457117795944214
Devi Suhartini,transaksi di mutasi rek ada .. tp g msk karena gagal jaringan . terus harus call center .. pdhl sudah wa pengaduan .. tetap solusinya TLP call center . apagunanya wa pengaduan ya,2025-07-22 06:26:04,3,BCA Mobile,neutral,0.8942864537239075
